,is_iceberg,not_iceberg,id,inc_angle,min1,max1,std1,med1,mean1,laplace1,sobel0_1,sobel1_1,kurtosis1,skewness1,min2,max2,std2,med2,mean2,laplace2,sobel0_2,sobel1_2,kurtosis2,skewness2
344,0,1,b83c1c5e,38.1595,-37.5555,12.774085,4.2205839143294845,-24.492905,-24.071698794666666,30.11794090270996,108.52198028564453,146.08773803710938,21.115871769521164,3.5165927410125732,-40.056641,2.529804,2.9146985783851234,-26.991385,-26.90147445742222,27.891633987426758,93.88622283935547,104.24603271484375,21.45329559775035,2.88677716255188
345,0,1,54b0da58,42.7613,-32.285099,6.54901,2.8962905294018824,-22.336979,-22.231942954311112,26.77785301208496,104.51566314697266,115.69208526611328,13.989878498824254,1.9205706119537354,-41.226227,-0.9873569999999999,3.0979216960449434,-29.184937,-28.9123883328,32.511898040771484,103.43756866455078,115.96146392822266,13.870114622081157,2.299161911010742
346,1,0,6cb7c7c6,38.4617,-28.337719,-1.751734,2.211964034111426,-18.671173,-18.75273461457778,32.314178466796875,79.74118041992188,76.8539810180664,2.8842117009466266,0.12857438623905182,-37.510361,-19.315041,2.1212600641135335,-26.631805,-26.91135255804445,36.25690841674805,82.56520080566406,75.16009521484375,0.6733219631794989,-0.4781445562839508
347,1,0,569f5df3,34.8455,-34.368111,-6.378555,2.3411406816472407,-22.506222,-22.546153174044445,32.754005432128906,99.66026306152344,76.32593536376953,2.3900661232088627,0.10081680864095688,-35.124237,-18.803164,2.1581142999712917,-24.826395,-25.099898475911107,33.508052825927734,95.47474670410156,70.23845672607422,0.5609311086227056,-0.46762001514434814
348,1,0,0b13cae5,36.1061,-30.674526,-1.411105,2.5189841420941628,-20.511675,-20.532652491377778,30.40167999267578,88.79216766357422,82.80426025390625,7.163240092592149,1.0071290731430054,-35.783530999999996,-10.390881,2.3383102380831415,-26.53318,-26.634369276266668,34.134090423583984,79.84783935546875,82.14867401123047,2.940973126453785,0.24305638670921326
349,1,0,737a9cac,32.7878,-33.209206,3.045493,4.407519896677415,-23.0686,-22.28105824888889,42.826210021972656,100.6259765625,114.17535400390625,7.8041444713843084,2.3778069019317627,-35.303989,-11.526123,2.428832493778263,-24.539818,-24.544075461155558,39.66312026977539,79.62397766113281,73.65736389160156,2.434081546790961,0.47197243571281433
350,0,1,1303a495,44.0157,-35.118412,-7.7701519999999995,2.4640171479658406,-25.013086,-24.94508431626667,29.267982482910156,90.83966827392578,97.66673278808594,4.084828819217404,0.5149930715560913,-41.136517,-19.700188,2.192233965862565,-30.012877,-30.277735584888887,33.52946853637695,90.29723358154297,75.88866424560547,0.6633804166931636,-0.2573181688785553
351,0,1,b11b353e,43.2946,-27.92918,17.250336,6.205825911523172,-17.549171,-16.139430378666667,36.94597244262695,128.7364044189453,115.96820831298828,7.3192460155533094,2.520094871520996,-38.26392,6.345934,6.223584467029103,-26.22237,-24.79781039413334,38.56950378417969,127.53092193603516,110.6326904296875,6.242649880065608,2.3897390365600586
352,1,0,3a0344b8,37.6877,-32.08131,-7.304661,2.389748325116819,-22.934816,-22.93906633031111,33.2292594909668,81.4709701538086,81.61958312988281,2.911028886062174,0.4478222727775574,-37.543671,-18.337729,2.198409089950355,-28.369747,-28.55451118382222,37.655517578125,82.26842498779297,80.57382202148438,0.7514088208255751,-0.2755018472671509
353,1,0,7bf29f35,40.4161,-33.115852,-1.059147,2.3671468963235847,-22.526642,-22.615816032711113,33.175743103027344,98.72200775146484,82.59419250488281,7.246891032485106,0.7533833980560303,-35.397391999999996,-17.334101,2.085276080266656,-25.852345,-25.952829011377776,29.19124412536621,84.95226287841797,74.01216888427734,0.3883638556537443,-0.4156072735786438
354,0,1,a85f883b,38.1567,-30.969183,12.528186,4.421498439483019,-18.552242,-17.90506243768889,32.25284957885742,106.1067886352539,161.56631469726562,10.92836186455594,2.771989107131958,-35.577579,4.636026,4.566774539103831,-26.034634,-25.27924312231111,30.59879493713379,104.30611419677734,149.20004272460938,12.705672421665042,3.0723423957824707
355,1,0,3e241d35,40.7118,-33.765701,4.822232,3.4557729920090785,-24.978748,-24.7407364448,43.8685302734375,105.13314819335938,107.36360931396484,15.167206576149923,2.76969313621521,-36.264374,-6.754478,2.4134093776945837,-25.806551,-25.830108101866664,38.83692932128906,90.97029113769531,85.94574737548828,5.026935300482384,0.661340594291687
356,0,1,d74f3144,43.9873,-28.2393,12.670384,3.776248394984482,-17.027941,-16.64291683982222,31.59386444091797,109.36133575439453,143.2364959716797,11.522777882330752,2.5550785064697266,-34.259529,0.402213,4.192644794026533,-24.458342,-23.8553050384,32.20536422729492,104.92803192138672,130.69273376464844,7.255698110763117,2.277986764907837
357,0,1,b74c6681,45.1813,-35.920448,-3.502276,2.4510029676142056,-25.177986,-25.262416142755555,41.43977355957031,90.67604064941406,92.48179626464844,7.635091066331016,0.6778901815414429,-38.103958,-14.257503,2.143406163897639,-25.463451,-25.571851767111113,34.94243240356445,79.74394226074219,75.9670639038086,0.6682389014410095,-0.2771152853965759
358,1,0,cfe2ed3c,33.1315,-29.270527,-2.600474,2.273017843592094,-18.383907,-18.422572099377778,25.033477783203125,91.31314086914062,82.6435546875,2.1902582652468263,0.02727779932320118,-34.529635999999996,-14.902006,2.156398772677481,-24.292662,-24.35590356391111,32.07833480834961,95.25505828857422,71.72796630859375,0.5978386272083434,-0.35659804940223694
359,1,0,60bcf9a7,36.1061,-27.130682,1.650885,3.2314187142455095,-16.771435,-16.518522015644443,32.360687255859375,89.68286895751953,90.27748107910156,4.513365639429261,1.4002264738082886,-35.755726,-10.60343,2.738587352716063,-25.655214,-25.669587721066662,34.602115631103516,86.15736389160156,86.9289321899414,3.616166091742061,0.947414755821228
360,1,0,2c039c2f,37.6894,-27.996389,9.977513,4.141167799492521,-17.014626,-16.49594608782222,39.16333770751953,114.65558624267578,125.6065902709961,5.717226880722803,1.7717863321304321,-35.602886,-7.889654,3.5192261555728432,-26.061277,-25.738449035911113,37.2103157043457,92.33587646484375,99.39124298095703,4.124951209213894,1.5227351188659668
361,1,0,26fb0d4f,43.2611,-31.623686,2.906374,2.960365762540185,-21.166199,-21.122884954666667,29.693641662597656,93.58726501464844,112.4388198852539,10.264145355426454,1.746189832687378,-38.244198,-13.560895,2.343682129634753,-29.123056,-29.097163121599998,33.78090286254883,92.22421264648438,82.25223541259766,2.682031439708373,0.16802096366882324
362,0,1,f957086b,40.2466,-33.137981,28.494064,5.754017606074195,-19.853928,-18.60161092462222,43.99019241333008,224.79884338378906,169.06036376953125,14.167374925578894,3.080413341522217,-38.514782,4.459698,3.2355520625565757,-27.811583,-27.526955659733336,34.61935043334961,125.78488159179688,107.27162170410156,20.81058727962339,3.027381181716919
363,0,1,5400fdf1,36.5593,-33.521225,11.297043,3.277021431377477,-23.760666,-23.61349945031111,37.28202819824219,104.27777862548828,112.7697982788086,24.50429973365356,3.4102792739868164,-34.218174,-3.191929,2.5061653318440196,-24.672138,-24.58994670595556,34.3389778137207,91.00198364257812,87.74459075927734,8.996190190338865,1.3111680746078491
364,0,1,5a501d33,45.3562,-35.897812,-9.686725,2.210915531424412,-23.858475,-24.04379795591111,31.544349670410156,85.5985336303711,77.2244644165039,2.6475124013913414,0.18051105737686157,-38.081882,-18.996233,2.071580974878578,-25.734398,-25.787325277333334,32.8446044921875,85.1071548461914,69.35447692871094,0.642914668856958,-0.44747456908226013
365,1,0,062857c0,45.2853,-31.477587,-4.548988,2.5433715159119807,-22.130127,-22.195807638222224,29.17462158203125,91.16265869140625,87.43505859375,4.893936193192105,0.882637619972229,-35.91391,-15.722038,2.3094134466787026,-26.370174,-26.376580320177776,35.614898681640625,90.69831848144531,78.02040100097656,0.9170719641097937,-0.06719104200601578
366,1,0,6445480e,42.5644,-36.142445,-8.457891,2.7547699148417024,-24.85775,-24.886406287466674,28.01677703857422,90.75672149658203,86.4656982421875,3.8743974158525445,0.9263260364532471,-39.664772,-17.725842,2.32813810035599,-29.652957999999998,-29.889066336711114,34.22688293457031,98.52079772949219,77.86738586425781,1.6490325530176007,0.043916575610637665
367,1,0,f56005f2,42.1683,-37.175575,-1.329352,3.066325481016959,-26.294859,-26.286051382044445,42.4196891784668,97.23503112792969,100.12969970703125,10.837602801066772,1.9295170307159424,-38.335278,-14.732868,2.332675166974762,-29.215765,-29.13549741262222,38.91576385498047,84.21160888671875,80.7686996459961,2.7138631736655503,0.2555849254131317
368,1,0,6212bcc2,33.6352,-32.560478,0.845347,2.7623751598057567,-21.595119,-21.529716876266665,37.0749626159668,93.99375915527344,92.19879913330078,7.252084525721127,1.236001968383789,-35.254448,-14.213415,2.192838147077304,-25.979305,-26.115403720533337,42.06442642211914,76.79989624023438,75.40031433105469,1.1663156451127437,-0.08613177388906479
369,0,1,b33ba1c3,45.383,-35.929279,-3.841324,2.5009431634518755,-25.767924999999998,-25.842564749866668,35.87848663330078,95.96145629882812,89.26685333251953,5.503344588396713,0.6269983053207397,-36.955296,-19.16766,2.1344169984272736,-27.057398,-27.3104735632,36.591270446777344,89.00192260742188,71.79367065429688,0.535673754506194,-0.42462804913520813
370,1,0,2d348f42,40.3449,-37.367104,-14.839444,2.172034864092949,-27.466377,-27.469895809066667,30.041656494140625,87.73477172851562,82.46524810791016,1.0870519196347361,-0.3171675503253937,-38.525997,-21.621521,2.17603304421675,-27.823944,-28.088463522488894,28.5830020904541,86.84107971191406,81.98178100585938,0.3062943543243839,-0.47649815678596497
371,1,0,02b582a3,45.2909,-33.395275,-5.911779,2.2539989622901246,-23.6143,-23.7925346448,36.41171646118164,96.53179168701172,75.90229797363281,3.9297838138230095,0.23170456290245056,-35.892464,-18.720938,2.1314396064928287,-24.609192,-24.85410410417778,34.77399444580078,88.96744537353516,74.05194091796875,0.45152576875731176,-0.4601394534111023
372,0,1,3663415e,44.4459,-35.975739,-6.929904,2.277650351551174,-25.516424,-25.5164170016,33.50636672973633,85.53177642822266,84.84294128417969,4.181930232808708,0.1969074010848999,-38.159477,-14.154248,2.1685537849677625,-28.61628,-28.80306654684444,37.48124694824219,80.68995666503906,74.68460845947266,1.8831695898304508,-0.10915468633174896
373,1,0,146aa91f,36.4733,-30.161152,-4.635284,2.298833363929369,-20.171741,-20.173634429688885,22.896770477294922,89.14710235595703,79.46247863769531,2.1683705341280888,0.12540319561958313,-34.911793,-15.824406,2.1285377901609857,-24.857841,-25.083068574933336,25.828702926635742,88.28912353515625,72.73237609863281,0.7671394361344119,-0.34379997849464417
374,0,1,e22c3951,36.7033,-34.957661,-7.758748,2.2073742004343755,-25.414974,-25.41830273635555,33.7596321105957,90.79358673095703,79.15047454833984,3.1330887226147093,0.11560523509979248,-34.96048,-19.394049,2.0992103883744253,-25.159016,-25.43383220746666,34.872623443603516,83.66754150390625,74.74017333984375,0.4368411316141749,-0.4887712299823761
375,0,1,871a864c,43.9837,-27.479155,17.323835,3.994691228540299,-16.596601,-16.112316776177774,30.36067008972168,133.6359405517578,103.19329071044922,14.057664685222743,2.9279637336730957,-38.180267,3.9631100000000004,4.178109935566644,-25.833897,-25.262793246755553,34.7672233581543,141.12008666992188,103.39114379882812,12.035407487392275,2.8335163593292236
376,1,0,870567e3,40.7189,-35.367249,-6.902783,2.5854047003923544,-25.538759,-25.424933775644448,37.410884857177734,83.989013671875,91.56884002685547,7.401790272419092,1.2313772439956665,-37.307056,-17.637486,2.1370542994415613,-27.06949,-27.351772782577775,38.095237731933594,77.78866577148438,78.83623504638672,0.6341821046710692,-0.32716286182403564
377,0,1,3fec3dcf,39.509,-36.371696,-9.701046,2.373383267888366,-26.20928,-26.307926191822222,34.02851486206055,86.21824645996094,92.79937744140625,4.528404494276932,0.4493430256843567,-38.555119,-20.340174,2.1405343595209554,-27.158955,-27.440193371377777,30.152999877929688,90.99232482910156,73.43413543701172,0.2835600795406026,-0.43365350365638733
378,0,1,430f9c05,35.7863,-26.899239,-1.778461,2.2732385866480294,-16.759911,-16.910911815644443,25.849327087402344,88.74541473388672,85.86246490478516,2.3672506689685315,0.0360611230134964,-34.259918,-17.464348,2.111448673830278,-23.378222,-23.506574620088895,32.9223747253418,89.62010192871094,71.30284118652344,0.4945118923033922,-0.523021936416626
379,1,0,cfe9ede6,40.7129,-30.242687,0.526183,3.3852117820032284,-19.09086,-18.839677268444447,38.07986831665039,91.25630950927734,101.32268524169922,6.912561719511579,1.8674941062927246,-34.521523,-8.580545,2.668355904477185,-24.976967,-24.839433192355557,38.80378723144531,89.48492431640625,90.31732940673828,4.065538477200176,0.9000723958015442
380,1,0,6738197b,36.4332,-32.850269,2.136332,3.9567594269106223,-22.144777,-21.471523289422223,28.382658004760742,108.63451385498047,115.83628845214844,7.346487627584578,2.2274856567382812,-34.944527,-9.245402,2.4172678235558984,-24.175093,-24.139077682844444,27.1644229888916,97.90813446044922,81.1171875,2.238850400902739,0.37683552503585815
381,1,0,a91ca38c,34.4709,-22.522259,-3.45647,2.3974574721061033,-13.955095,-13.961639190222225,32.57249069213867,82.18460083007812,80.35342407226562,0.754304438722393,0.0763712003827095,-35.137001,-14.599003,2.298528908926034,-23.499014,-23.639715842666668,40.605743408203125,81.38941955566406,75.41486358642578,0.8245496702017276,-0.19762501120567322
382,1,0,573948d6,39.2337,-29.499001,5.8722069999999995,3.7541534605148366,-19.398167,-19.057592562844444,33.64559555053711,90.11898803710938,100.86493682861328,7.915089352167888,2.0186896324157715,-37.460243,-4.8152729999999995,3.3495622328603716,-27.563353,-27.36218430648889,39.72560119628906,97.93244171142578,100.13524627685547,8.393344788519688,2.001033306121826
383,0,1,ae0749b5,43.2159,-43.14571,-1.726446,2.8431755421129927,-30.576775,-30.374267370488887,39.266029357910156,102.78382110595703,100.56420135498047,19.83949542230746,2.425518274307251,-43.146019,-17.125065,2.2865041387716323,-30.081236,-30.19425908853333,36.53883743286133,96.75012969970703,77.81731414794922,2.040675281732284,-0.07390066981315613
384,0,1,74565344,41.145,-33.744324,6.945118,3.214927888955828,-23.070061,-22.854028378133332,32.71452331542969,97.44532012939453,113.83200073242188,22.597147470700534,3.1723735332489014,-35.328835,-3.008015,2.563994664509036,-25.225689,-25.4162737488,31.696552276611328,97.2059097290039,90.7134780883789,11.596689069890934,1.5735360383987427
385,0,1,1740ba41,43.2888,-31.644094,20.250921,7.3768387985467925,-20.845282,-18.71464529511111,49.652679443359375,143.02670288085938,120.63040161132812,6.595576547015433,2.4013755321502686,-37.102322,6.917958,6.26921632191452,-27.204535,-25.61545027075556,41.772560119628906,140.34170532226562,108.70295715332031,8.034221072743563,2.6990349292755127
386,1,0,ee35ad62,39.2166,-30.876045,-4.626131,2.396186855985713,-20.83536,-20.887679782044444,32.42955017089844,84.07640838623047,83.90585327148438,1.852710915974181,0.2002905309200287,-37.421867,-16.692255,2.1877752108619997,-26.857368,-27.156645102044443,35.38547897338867,83.05813598632812,76.25498962402344,1.0151680362538302,-0.3326449990272522
387,0,1,4fa6d8ae,36.5411,-27.168543,15.059839,4.060645273868696,-17.307875,-16.834826908266667,30.501602172851562,90.21917724609375,178.52328491210938,18.500354644780693,3.5518832206726074,-33.516819,5.244298,3.2768665205134897,-23.329391,-23.077696777066667,32.3618278503418,82.6014175415039,136.2822265625,19.632242802007095,3.383833169937134
388,0,1,3e5ec769,40.3814,-31.342289,16.246454,5.452552579618543,-21.274231,-20.42992506702222,47.99660110473633,110.32835388183594,186.38055419921875,14.168894572292242,3.2456157207489014,-38.522728,8.570783,4.304172405694827,-25.596457,-25.134035376888885,42.090335845947266,107.70597839355469,156.0036163330078,17.547735280664448,3.4254677295684814
389,1,0,1ef4255b,39.9638,-29.872669,7.780517,3.0935517791461056,-16.959141,-16.723032793777776,37.292686462402344,100.409423828125,107.88088989257812,8.377344427944497,1.7068394422531128,-37.386738,-4.3449539999999995,3.02391278315258,-26.19952,-26.06608402222222,38.76373291015625,92.96900939941406,95.72059631347656,8.39988869656645,1.8224575519561768
390,1,0,93ec3e49,34.4721,-34.388367,4.277104,3.6503479196207844,-24.374388,-23.940031647288887,41.5976448059082,104.35269165039062,99.68060302734375,11.380589719953338,2.353860855102539,-39.069599,-11.311281,2.311181194943378,-26.427061,-26.422109623111112,41.883209228515625,80.94440460205078,75.99555206298828,3.388103218624593,0.24848425388336182
391,1,0,51cb8ffc,36.123,-34.243389,-5.804835,2.5365703184222914,-24.462452,-24.472527019733334,44.370704650878906,86.75885009765625,80.06292724609375,5.571324704824574,0.9102840423583984,-35.000885,-17.237843,2.142780742077123,-24.941683,-24.95449544088889,44.55559158325195,78.64387512207031,75.27510833740234,0.36653475917352507,-0.3563196659088135
392,0,1,b5134299,30.4499,-17.62936,16.037964,2.88752712541252,-8.388175,-8.247176446577779,27.265254974365234,104.8957748413086,111.109619140625,8.183637941984312,1.4077247381210327,-32.33913,1.8129870000000001,3.340766835284653,-22.271555,-22.082536353955557,33.23124694824219,107.67023468017578,105.40595245361328,9.623010052897474,2.179892063140869
